id,name,year,color,pantone_value
0.29277002188455997,aqua sky,0.29277002188455997,7BC4C4,144811
1.4638501094227998,blue turquoise,1.4638501094227998,53B0AE,155217
-1.4638501094227998,cerulean,-1.4638501094227998,98B2D1,154020
-0.8783100656536799,fuchsia rose,-0.8783100656536799,C74375,172031
0.8783100656536799,tigerlily,0.8783100656536799,E2583E,171456
-0.29277002188455997,true red,-0.29277002188455997,BF1932,191664
